#                  N = 80.00                                       N = 60.00                                       N = 60.00                                       N = 80.00                                       N = 50.00                                       N = 70.00                                       N = 50.00                                       N = 60.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  6.00000000E+00  2.11019256E-08  2.11582189E-08  4.50000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  1.05750793E-11  1.07575270E-11  4.50000000E+00  0.00000000E+00  0.00000000E+00  4.50000000E+00  0.00000000E+00  0.00000000E+00  6.00000000E+00  2.11501586E-11  2.15150539E-11
  6.04000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  3.37832943E-08  3.41719941E-08  4.53000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  3.15158303E-11  2.36915443E-11  4.53000000E+00  0.00000000E+00  0.00000000E+00  4.53000000E+00  0.00000000E+00  0.00000000E+00  6.04000000E+00  0.00000000E+00  0.00000000E+00
  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  4.56000000E+00  0.00000000E+00  0.00000000E+00  6.08000000E+00  0.00000000E+00  0.00000000E+00
  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  6.12000000E+00  0.00000000E+00  0.00000000E+00
  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  6.16000000E+00  0.00000000E+00  0.00000000E+00
  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  6.20000000E+00  0.00000000E+00  0.00000000E+00
  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  6.24000000E+00  0.00000000E+00  0.00000000E+00
  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  6.28000000E+00  0.00000000E+00  0.00000000E+00
  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  6.32000000E+00  0.00000000E+00  0.00000000E+00
  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  6.36000000E+00  0.00000000E+00  0.00000000E+00
  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  6.40000000E+00  0.00000000E+00  0.00000000E+00
  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  6.44000000E+00  0.00000000E+00  0.00000000E+00
  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  6.48000000E+00  0.00000000E+00  0.00000000E+00
  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  6.52000000E+00  0.00000000E+00  0.00000000E+00
  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  6.56000000E+00  0.00000000E+00  0.00000000E+00
  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  6.60000000E+00  0.00000000E+00  0.00000000E+00
  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  6.64000000E+00  0.00000000E+00  0.00000000E+00
  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  6.68000000E+00  0.00000000E+00  0.00000000E+00
  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  6.72000000E+00  0.00000000E+00  0.00000000E+00
  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  6.76000000E+00  0.00000000E+00  0.00000000E+00
  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  6.80000000E+00  0.00000000E+00  0.00000000E+00
  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  6.84000000E+00  0.00000000E+00  0.00000000E+00
  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  6.88000000E+00  0.00000000E+00  0.00000000E+00
  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  6.92000000E+00  0.00000000E+00  0.00000000E+00
