#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  3.06000000E+00  9.78607985E-02  1.65516103E-04  3.06000000E+00  1.09253138E-01  1.11278089E-04  3.06000000E+00  1.09218020E-01  1.10761860E-04  3.06000000E+00  9.63086247E-02  7.36824522E-05  3.06000000E+00  9.93179694E-02  1.46837751E-04  3.06000000E+00  9.81745278E-02  8.85284798E-05  3.06000000E+00  9.81199710E-02  8.84436872E-05  3.06000000E+00  9.61278262E-02  1.10245456E-04  3.06000000E+00  9.95240977E-02  1.93766331E-04  3.06000000E+00  1.02317240E-01  1.58864705E-04  3.06000000E+00  9.79724411E-02  2.29340848E-04  3.06000000E+00  9.47452641E-02  1.69258375E-04  3.06000000E+00  9.29822466E-02  1.45940578E-04  3.06000000E+00  9.61517831E-02  1.19078552E-04  3.06000000E+00  9.71956633E-02  3.90164424E-04  3.06000000E+00  9.19704788E-02  1.25194546E-04  3.06000000E+00  9.68691677E-02  4.05691717E-04  3.06000000E+00  9.19019214E-02  1.07180456E-04  3.06000000E+00  9.52867611E-02  2.10279534E-04  3.06000000E+00  8.84195042E-02  1.32737862E-04
  3.09000000E+00  1.00954183E-01  1.83178849E-04  3.09000000E+00  1.14260246E-01  1.09290273E-04  3.09000000E+00  1.14170886E-01  1.11871408E-04  3.09000000E+00  9.91600196E-02  7.81020677E-05  3.09000000E+00  1.02535538E-01  1.52454207E-04  3.09000000E+00  1.01080996E-01  8.41607980E-05  3.09000000E+00  1.01326741E-01  8.52305122E-05  3.09000000E+00  9.88772286E-02  1.14075781E-04  3.09000000E+00  1.02775315E-01  2.00173258E-04  3.09000000E+00  1.06139102E-01  1.76463586E-04  3.09000000E+00  1.01140042E-01  2.54723377E-04  3.09000000E+00  9.73914627E-02  1.69584847E-04  3.09000000E+00  9.55276127E-02  1.36160729E-04  3.09000000E+00  9.88950915E-02  1.37332468E-04  3.09000000E+00  1.00277496E-01  4.08712825E-04  3.09000000E+00  9.43566160E-02  1.29376145E-04  3.09000000E+00  9.99212695E-02  4.33241793E-04  3.09000000E+00  9.41744958E-02  1.22838556E-04  3.09000000E+00  9.78416357E-02  2.29010864E-04  3.09000000E+00  9.02912106E-02  1.34205168E-04
  3.12000000E+00  1.03582532E-01  1.97329439E-04  3.12000000E+00  1.18846123E-01  1.17633106E-04  3.12000000E+00  1.18671409E-01  1.08118117E-04  3.12000000E+00  1.01343213E-01  7.90953864E-05  3.12000000E+00  1.05288611E-01  1.18368928E-04  3.12000000E+00  1.03596083E-01  9.41374987E-05  3.12000000E+00  1.03756293E-01  8.50455875E-05  3.12000000E+00  1.01028735E-01  1.24483434E-04  3.12000000E+00  1.05381933E-01  2.08352219E-04  3.12000000E+00  1.09558874E-01  1.79277437E-04  3.12000000E+00  1.03620581E-01  2.75432257E-04  3.12000000E+00  9.94560897E-02  1.60186237E-04  3.12000000E+00  9.73958214E-02  1.52569388E-04  3.12000000E+00  1.01126756E-01  1.26144508E-04  3.12000000E+00  1.02623567E-01  4.58369044E-04  3.12000000E+00  9.63498221E-02  1.23257381E-04  3.12000000E+00  1.02237510E-01  4.89065575E-04  3.12000000E+00  9.60686706E-02  1.23910622E-04  3.12000000E+00  9.99588580E-02  2.30047199E-04  3.12000000E+00  9.16082887E-02  1.51431307E-04
  3.15000000E+00  1.05499159E-01  2.16542374E-04  3.15000000E+00  1.22444784E-01  1.17864289E-04  3.15000000E+00  1.22441573E-01  1.09309362E-04  3.15000000E+00  1.02828426E-01  8.02893964E-05  3.15000000E+00  1.07521120E-01  1.57886156E-04  3.15000000E+00  1.05407031E-01  1.06622285E-04  3.15000000E+00  1.05646807E-01  8.85663721E-05  3.15000000E+00  1.02665535E-01  1.29559449E-04  3.15000000E+00  1.07474190E-01  2.02720978E-04  3.15000000E+00  1.12225675E-01  1.93408760E-04  3.15000000E+00  1.05472935E-01  2.97916521E-04  3.15000000E+00  1.01105331E-01  1.85710502E-04  3.15000000E+00  9.88286840E-02  1.90762782E-04  3.15000000E+00  1.02561343E-01  1.15673705E-04  3.15000000E+00  1.04393556E-01  5.01355633E-04  3.15000000E+00  9.75330475E-02  1.41185737E-04  3.15000000E+00  1.03823468E-01  5.26264437E-04  3.15000000E+00  9.72066166E-02  1.32599093E-04  3.15000000E+00  1.01347553E-01  2.16373121E-04  3.15000000E+00  9.24098289E-02  1.68911312E-04
  3.18000000E+00  1.06528096E-01  2.69197224E-04  3.18000000E+00  1.25291597E-01  1.20362004E-04  3.18000000E+00  1.25348814E-01  1.14337128E-04  3.18000000E+00  1.03682491E-01  9.20138304E-05  3.18000000E+00  1.08581698E-01  1.45025587E-04  3.18000000E+00  1.06521455E-01  1.14923911E-04  3.18000000E+00  1.06778192E-01  8.75958615E-05  3.18000000E+00  1.03354109E-01  1.37411083E-04  3.18000000E+00  1.08673260E-01  2.11666073E-04  3.18000000E+00  1.14125867E-01  2.05699084E-04  3.18000000E+00  1.06564602E-01  3.24321448E-04  3.18000000E+00  1.01782813E-01  1.75140697E-04  3.18000000E+00  9.93909581E-02  2.01868245E-04  3.18000000E+00  1.03379851E-01  1.27382977E-04  3.18000000E+00  1.05392697E-01  5.19550493E-04  3.18000000E+00  9.80615081E-02  1.14212290E-04  3.18000000E+00  1.04967690E-01  5.69316206E-04  3.18000000E+00  9.78180513E-02  1.63183473E-04  3.18000000E+00  1.02179190E-01  2.37494635E-04  3.18000000E+00  9.24513555E-02  1.67462552E-04
  3.21000000E+00  1.06844967E-01  2.81117497E-04  3.21000000E+00  1.27297298E-01  1.19226872E-04  3.21000000E+00  1.27367304E-01  1.17522828E-04  3.21000000E+00  1.03652159E-01  8.36812074E-05  3.21000000E+00  1.09258464E-01  1.74101272E-04  3.21000000E+00  1.06664526E-01  1.12450097E-04  3.21000000E+00  1.07183746E-01  9.90370576E-05  3.21000000E+00  1.03327227E-01  1.37423519E-04  3.21000000E+00  1.09072480E-01  2.22655768E-04  3.21000000E+00  1.15325742E-01  2.20665563E-04  3.21000000E+00  1.06929826E-01  3.25729621E-04  3.21000000E+00  1.01765135E-01  1.96846366E-04  3.21000000E+00  9.92418539E-02  2.14098638E-04  3.21000000E+00  1.03346400E-01  1.29387849E-04  3.21000000E+00  1.05539709E-01  5.32373089E-04  3.21000000E+00  9.79385597E-02  1.32184065E-04  3.21000000E+00  1.05026762E-01  5.83013355E-04  3.21000000E+00  9.75248202E-02  1.63233040E-04  3.21000000E+00  1.02050238E-01  2.55147449E-04  3.21000000E+00  9.18557957E-02  1.80500560E-04
  3.24000000E+00  1.06435116E-01  2.86549412E-04  3.24000000E+00  1.28415572E-01  1.27302232E-04  3.24000000E+00  1.28286997E-01  1.20173272E-04  3.24000000E+00  1.03034620E-01  8.68595280E-05  3.24000000E+00  1.08918015E-01  1.58589826E-04  3.24000000E+00  1.06126115E-01  1.05025786E-04  3.24000000E+00  1.06606527E-01  9.93079521E-05  3.24000000E+00  1.02615181E-01  1.44537654E-04  3.24000000E+00  1.08768814E-01  2.16575763E-04  3.24000000E+00  1.15489412E-01  2.27568372E-04  3.24000000E+00  1.06546803E-01  3.56537078E-04  3.24000000E+00  1.01056857E-01  1.94689925E-04  3.24000000E+00  9.85422133E-02  2.19304816E-04  3.24000000E+00  1.02601823E-01  1.33347081E-04  3.24000000E+00  1.04897714E-01  5.56322839E-04  3.24000000E+00  9.69034438E-02  1.27358766E-04  3.24000000E+00  1.04425477E-01  6.17227377E-04  3.24000000E+00  9.66835155E-02  1.84641505E-04  3.24000000E+00  1.01324104E-01  2.42717212E-04  3.24000000E+00  9.05722086E-02  1.94008311E-04
  3.27000000E+00  1.05244704E-01  3.09520520E-04  3.27000000E+00  1.28442414E-01  1.28166803E-04  3.27000000E+00  1.28392701E-01  1.18981653E-04  3.27000000E+00  1.01476929E-01  9.21890740E-05  3.27000000E+00  1.07740570E-01  1.45085976E-04  3.27000000E+00  1.04718649E-01  1.14384438E-04  3.27000000E+00  1.05280086E-01  1.02375639E-04  3.27000000E+00  1.01044169E-01  1.52272314E-04  3.27000000E+00  1.07479557E-01  2.25835946E-04  3.27000000E+00  1.14704106E-01  2.24359481E-04  3.27000000E+00  1.05008518E-01  3.47536379E-04  3.27000000E+00  9.96130212E-02  2.07681707E-04  3.27000000E+00  9.67567737E-02  2.24391659E-04  3.27000000E+00  1.01087058E-01  1.26470438E-04  3.27000000E+00  1.03503748E-01  5.64949113E-04  3.27000000E+00  9.52551416E-02  1.15393887E-04  3.27000000E+00  1.03004372E-01  6.43794962E-04  3.27000000E+00  9.50795290E-02  1.86473381E-04  3.27000000E+00  9.97021580E-02  2.42316231E-04  3.27000000E+00  8.86788102E-02  2.07500546E-04
  3.30000000E+00  1.02955398E-01  3.09625541E-04  3.30000000E+00  1.27291725E-01  1.38929185E-04  3.30000000E+00  1.27212606E-01  1.26230013E-04  3.30000000E+00  9.90143872E-02  1.00168354E-04  3.30000000E+00  1.05726226E-01  1.45547749E-04  3.30000000E+00  1.02443648E-01  1.17566840E-04  3.30000000E+00  1.02975761E-01  1.00226167E-04  3.30000000E+00  9.87220999E-02  1.61626984E-04  3.30000000E+00  1.05385200E-01  2.15338362E-04  3.30000000E+00  1.12838523E-01  2.31425083E-04  3.30000000E+00  1.02873076E-01  3.83409782E-04  3.30000000E+00  9.71257758E-02  2.10294498E-04  3.30000000E+00  9.44359907E-02  2.33615071E-04  3.30000000E+00  9.86967746E-02  1.35518888E-04  3.30000000E+00  1.01215094E-01  5.50497048E-04  3.30000000E+00  9.27686296E-02  1.29146060E-04  3.30000000E+00  1.00782701E-01  6.49757380E-04  3.30000000E+00  9.26824474E-02  2.01255202E-04  3.30000000E+00  9.73779822E-02  2.41444468E-04  3.30000000E+00  8.60690927E-02  2.14569046E-04
  3.33000000E+00  9.98958127E-02  3.06351322E-04  3.33000000E+00  1.25024294E-01  1.51363715E-04  3.33000000E+00  1.25008392E-01  1.36545773E-04  3.33000000E+00  9.58256260E-02  9.01314254E-05  3.33000000E+00  1.02825245E-01  1.40070544E-04  3.33000000E+00  9.93257346E-02  1.23192763E-04  3.33000000E+00  9.99604045E-02  8.92406005E-05  3.33000000E+00  9.55531171E-02  1.44116638E-04  3.33000000E+00  1.02318218E-01  2.31130460E-04  3.33000000E+00  1.10198906E-01  2.15971649E-04  3.33000000E+00  9.98386040E-02  3.55393557E-04  3.33000000E+00  9.40507895E-02  2.06675946E-04  3.33000000E+00  9.12945574E-02  2.63191663E-04  3.33000000E+00  9.55696370E-02  1.30235921E-04  3.33000000E+00  9.80002498E-02  5.75662745E-04  3.33000000E+00  8.96796290E-02  1.23736677E-04  3.33000000E+00  9.75592289E-02  6.55056912E-04  3.33000000E+00  8.95557678E-02  2.02424751E-04  3.33000000E+00  9.41055131E-02  2.51303226E-04  3.33000000E+00  8.27888222E-02  2.08558262E-04
  3.36000000E+00  9.61718456E-02  3.11954033E-04  3.36000000E+00  1.21650656E-01  1.37284996E-04  3.36000000E+00  1.21706104E-01  1.32822887E-04  3.36000000E+00  9.19749429E-02  9.53789662E-05  3.36000000E+00  9.89695389E-02  1.39940560E-04  3.36000000E+00  9.54843068E-02  9.63807400E-05  3.36000000E+00  9.61688922E-02  9.38277571E-05  3.36000000E+00  9.16304559E-02  1.39295529E-04  3.36000000E+00  9.84630422E-02  2.11119613E-04  3.36000000E+00  1.06554221E-01  2.18619073E-04  3.36000000E+00  9.59160499E-02  3.41104296E-04  3.36000000E+00  9.01468604E-02  2.05724931E-04  3.36000000E+00  8.74092209E-02  2.41145588E-04  3.36000000E+00  9.16285506E-02  1.28287209E-04  3.36000000E+00  9.42282466E-02  5.43256373E-04  3.36000000E+00  8.59487237E-02  1.25495427E-04  3.36000000E+00  9.36800863E-02  6.38334648E-04  3.36000000E+00  8.57292756E-02  2.02417672E-04  3.36000000E+00  9.02756689E-02  2.40167212E-04  3.36000000E+00  7.89942496E-02  2.14738487E-04
  3.39000000E+00  9.15977609E-02  2.89534456E-04  3.39000000E+00  1.17255748E-01  1.35402220E-04  3.39000000E+00  1.17270138E-01  1.32479938E-04  3.39000000E+00  8.74256871E-02  9.86279083E-05  3.39000000E+00  9.43417464E-02  1.54885052E-04  3.39000000E+00  9.08592855E-02  1.10119404E-04  3.39000000E+00  9.16053314E-02  1.03258813E-04  3.39000000E+00  8.70695680E-02  1.41725064E-04  3.39000000E+00  9.39763222E-02  2.14951956E-04  3.39000000E+00  1.02169232E-01  2.09830286E-04  3.39000000E+00  9.13184428E-02  3.33718135E-04  3.39000000E+00  8.57452864E-02  2.07206484E-04  3.39000000E+00  8.30500239E-02  2.52781855E-04  3.39000000E+00  8.71344044E-02  1.15046120E-04  3.39000000E+00  8.96127151E-02  5.41016839E-04  3.39000000E+00  8.13537456E-02  1.20338856E-04  3.39000000E+00  8.90564476E-02  6.34333118E-04  3.39000000E+00  8.14051878E-02  2.00603203E-04  3.39000000E+00  8.57410497E-02  2.19259688E-04  3.39000000E+00  7.46298682E-02  2.07627702E-04
  3.42000000E+00  8.64277120E-02  2.97125615E-04  3.42000000E+00  1.11871162E-01  1.34540709E-04  3.42000000E+00  1.12002229E-01  1.28070393E-04  3.42000000E+00  8.22282422E-02  9.66801825E-05  3.42000000E+00  8.90727513E-02  1.42696370E-04  3.42000000E+00  8.56402725E-02  1.03423560E-04  3.42000000E+00  8.63588604E-02  1.02520065E-04  3.42000000E+00  8.18192586E-02  1.34447061E-04  3.42000000E+00  8.86333179E-02  1.78037366E-04  3.42000000E+00  9.66406222E-02  1.92376847E-04  3.42000000E+00  8.61016800E-02  3.21646935E-04  3.42000000E+00  8.07576028E-02  1.98769761E-04  3.42000000E+00  7.80016697E-02  2.47116833E-04  3.42000000E+00  8.19755258E-02  1.14081298E-04  3.42000000E+00  8.44523722E-02  5.17880560E-04  3.42000000E+00  7.64688292E-02  1.12337246E-04  3.42000000E+00  8.39813994E-02  6.06391386E-04  3.42000000E+00  7.64357937E-02  1.95362296E-04  3.42000000E+00  8.06038172E-02  2.18472571E-04  3.42000000E+00  6.97656271E-02  2.06974229E-04
  3.45000000E+00  8.05559914E-02  2.73417041E-04  3.45000000E+00  1.05551992E-01  1.18935483E-04  3.45000000E+00  1.05594129E-01  1.35222795E-04  3.45000000E+00  7.65171199E-02  9.10154495E-05  3.45000000E+00  8.31833015E-02  1.22941325E-04  3.45000000E+00  7.98992372E-02  8.86149498E-05  3.45000000E+00  8.05196852E-02  8.55185282E-05  3.45000000E+00  7.61983742E-02  1.29244340E-04  3.45000000E+00  8.26906951E-02  1.98560364E-04  3.45000000E+00  9.05332340E-02  1.88910011E-04  3.45000000E+00  8.02670692E-02  3.10284973E-04  3.45000000E+00  7.51304511E-02  1.80127485E-04  3.45000000E+00  7.25542082E-02  2.37209162E-04  3.45000000E+00  7.63370679E-02  1.08755269E-04  3.45000000E+00  7.86661620E-02  4.82085833E-04  3.45000000E+00  7.11369613E-02  1.01955249E-04  3.45000000E+00  7.82648949E-02  5.93809161E-04  3.45000000E+00  7.10747385E-02  1.88696230E-04  3.45000000E+00  7.51269266E-02  2.05308174E-04  3.45000000E+00  6.46331766E-02  1.93292907E-04
  3.48000000E+00  7.44601658E-02  2.81528154E-04  3.48000000E+00  9.86568598E-02  1.12320607E-04  3.48000000E+00  9.85657796E-02  1.26306203E-04  3.48000000E+00  7.04463808E-02  8.34805097E-05  3.48000000E+00  7.67561263E-02  1.30040987E-04  3.48000000E+00  7.36562111E-02  9.67214918E-05  3.48000000E+00  7.42472715E-02  8.68042037E-05  3.48000000E+00  7.01532711E-02  1.12990076E-04  3.48000000E+00  7.63647123E-02  1.76420893E-04  3.48000000E+00  8.39227786E-02  1.79652422E-04  3.48000000E+00  7.40181970E-02  3.00849895E-04  3.48000000E+00  6.91101137E-02  1.67289479E-04  3.48000000E+00  6.66610097E-02  2.23960745E-04  3.48000000E+00  7.02681001E-02  1.04488759E-04  3.48000000E+00  7.24935979E-02  4.65577600E-04  3.48000000E+00  6.52555286E-02  9.81189132E-05  3.48000000E+00  7.21580782E-02  5.71348029E-04  3.48000000E+00  6.53182393E-02  1.81046718E-04  3.48000000E+00  6.90650873E-02  2.03204465E-04  3.48000000E+00  5.91716675E-02  1.88998456E-04
  3.51000000E+00  6.80082868E-02  2.69997196E-04  3.51000000E+00  9.08139582E-02  1.11001355E-04  3.51000000E+00  9.08705925E-02  1.06474775E-04  3.51000000E+00  6.41041097E-02  7.29663129E-05  3.51000000E+00  7.01048677E-02  1.35475722E-04  3.51000000E+00  6.71080998E-02  8.38883051E-05  3.51000000E+00  6.77428295E-02  8.03724238E-05  3.51000000E+00  6.38397728E-02  1.07644165E-04  3.51000000E+00  6.98201324E-02  1.72545093E-04  3.51000000E+00  7.70676922E-02  1.77382396E-04  3.51000000E+00  6.74931735E-02  2.86359177E-04  3.51000000E+00  6.29181332E-02  1.61843211E-04  3.51000000E+00  6.06036698E-02  2.16528789E-04  3.51000000E+00  6.39387976E-02  9.61500338E-05  3.51000000E+00  6.60272649E-02  4.33982165E-04  3.51000000E+00  5.92508263E-02  9.64252566E-05  3.51000000E+00  6.57450296E-02  5.30704591E-04  3.51000000E+00  5.93792490E-02  1.73281004E-04  3.51000000E+00  6.28018065E-02  1.80064884E-04  3.51000000E+00  5.35781992E-02  1.76634482E-04
  3.54000000E+00  6.12855134E-02  2.51643639E-04  3.54000000E+00  8.26858652E-02  9.71391190E-05  3.54000000E+00  8.27055556E-02  1.02693209E-04  3.54000000E+00  5.76362788E-02  8.51294837E-05  3.54000000E+00  6.32942831E-02  1.24368641E-04  3.54000000E+00  6.04420818E-02  8.79936377E-05  3.54000000E+00  6.09735641E-02  7.29222085E-05  3.54000000E+00  5.73790133E-02  1.01202937E-04  3.54000000E+00  6.28132247E-02  1.43914866E-04  3.54000000E+00  6.96096330E-02  1.62862274E-04  3.54000000E+00  6.08168492E-02  2.44500134E-04  3.54000000E+00  5.64491792E-02  1.43261912E-04  3.54000000E+00  5.44500643E-02  2.11933112E-04  3.54000000E+00  5.74654869E-02  8.44044967E-05  3.54000000E+00  5.94697692E-02  3.86426415E-04  3.54000000E+00  5.32837764E-02  8.16359978E-05  3.54000000E+00  5.91439169E-02  4.85207395E-04  3.54000000E+00  5.33570301E-02  1.71911692E-04  3.54000000E+00  5.64272005E-02  1.72787300E-04  3.54000000E+00  4.79101078E-02  1.67989288E-04
  3.57000000E+00  5.45551248E-02  2.16443551E-04  3.57000000E+00  7.42701782E-02  1.01261343E-04  3.57000000E+00  7.42736627E-02  9.84979955E-05  3.57000000E+00  5.11452085E-02  7.63811919E-05  3.57000000E+00  5.63538564E-02  1.23595749E-04  3.57000000E+00  5.37608231E-02  8.43393872E-05  3.57000000E+00  5.41181326E-02  6.64393536E-05  3.57000000E+00  5.09265883E-02  8.30440140E-05  3.57000000E+00  5.59186478E-02  1.36198149E-04  3.57000000E+00  6.21830135E-02  1.47910226E-04  3.57000000E+00  5.39694882E-02  2.39102339E-04  3.57000000E+00  5.01566076E-02  1.27447127E-04  3.57000000E+00  4.82127360E-02  1.85779712E-04  3.57000000E+00  5.10468673E-02  7.78710897E-05  3.57000000E+00  5.28348879E-02  3.62099921E-04  3.57000000E+00  4.71730408E-02  7.82658489E-05  3.57000000E+00  5.24528101E-02  4.21507712E-04  3.57000000E+00  4.72258423E-02  1.48772340E-04  3.57000000E+00  5.00170155E-02  1.49160921E-04  3.57000000E+00  4.23405408E-02  1.46759240E-04
  3.60000000E+00  4.78460288E-02  1.98338024E-04  3.60000000E+00  6.57460275E-02  9.56057734E-05  3.60000000E+00  6.58081293E-02  8.12224201E-05  3.60000000E+00  4.47998394E-02  5.83507945E-05  3.60000000E+00  4.95272069E-02  1.16674044E-04  3.60000000E+00  4.71480976E-02  6.87741336E-05  3.60000000E+00  4.74589998E-02  6.08160570E-05  3.60000000E+00  4.45656852E-02  7.93373155E-05  3.60000000E+00  4.91626210E-02  1.31729308E-04  3.60000000E+00  5.47669996E-02  1.35480871E-04  3.60000000E+00  4.72996371E-02  2.09257325E-04  3.60000000E+00  4.38758645E-02  1.14430939E-04  3.60000000E+00  4.21567916E-02  1.73162942E-04  3.60000000E+00  4.45497735E-02  7.30899776E-05  3.60000000E+00  4.62798393E-02  3.28452066E-04  3.60000000E+00  4.12164514E-02  7.37920662E-05  3.60000000E+00  4.59134697E-02  3.90436975E-04  3.60000000E+00  4.13627193E-02  1.38647360E-04  3.60000000E+00  4.38453174E-02  1.33117540E-04  3.60000000E+00  3.68334823E-02  1.29422028E-04
  3.63000000E+00  4.13601134E-02  1.86210178E-04  3.63000000E+00  5.73839209E-02  8.51512383E-05  3.63000000E+00  5.73935026E-02  8.22026556E-05  3.63000000E+00  3.85457344E-02  5.65077910E-05  3.63000000E+00  4.28196539E-02  1.11275232E-04  3.63000000E+00  4.07440538E-02  5.67727517E-05  3.63000000E+00  4.09901996E-02  5.45944248E-05  3.63000000E+00  3.84397901E-02  7.20887573E-05  3.63000000E+00  4.24793420E-02  1.10880916E-04  3.63000000E+00  4.74702946E-02  1.20927903E-04  3.63000000E+00  4.08837902E-02  1.97314108E-04  3.63000000E+00  3.78393240E-02  1.02743762E-04  3.63000000E+00  3.62564255E-02  1.48038471E-04  3.63000000E+00  3.84892280E-02  6.78936363E-05  3.63000000E+00  3.98918759E-02  2.72780081E-04  3.63000000E+00  3.55225809E-02  6.95503689E-05  3.63000000E+00  3.96305515E-02  3.32482840E-04  3.63000000E+00  3.56170094E-02  1.24435955E-04  3.63000000E+00  3.78025092E-02  1.12649246E-04  3.63000000E+00  3.16772372E-02  1.20859565E-04
  3.66000000E+00  3.52344521E-02  1.62949877E-04  3.66000000E+00  4.93030483E-02  6.96187116E-05  3.66000000E+00  4.93270806E-02  6.99626156E-05  3.66000000E+00  3.27922521E-02  5.65382940E-05  3.66000000E+00  3.64186250E-02  9.76448831E-05  3.66000000E+00  3.46660551E-02  5.57519322E-05  3.66000000E+00  3.48602804E-02  5.71475724E-05  3.66000000E+00  3.26974065E-02  7.24009041E-05  3.66000000E+00  3.62149540E-02  1.15406053E-04  3.66000000E+00  4.06528457E-02  1.09700349E-04  3.66000000E+00  3.47253772E-02  1.71237174E-04  3.66000000E+00  3.21336891E-02  8.56647150E-05  3.66000000E+00  3.07792627E-02  1.37496569E-04  3.66000000E+00  3.26751919E-02  6.24935492E-05  3.66000000E+00  3.40003617E-02  2.46115550E-04  3.66000000E+00  3.01546966E-02  6.37036591E-05  3.66000000E+00  3.37483772E-02  2.97182760E-04  3.66000000E+00  3.02448391E-02  1.17857601E-04  3.66000000E+00  3.20531084E-02  9.63654309E-05  3.66000000E+00  2.68248622E-02  1.06762302E-04
  3.69000000E+00  2.95585606E-02  1.51256038E-04  3.69000000E+00  4.16681826E-02  6.68355531E-05  3.69000000E+00  4.16249251E-02  6.42888884E-05  3.69000000E+00  2.74137554E-02  4.81660563E-05  3.69000000E+00  3.06251831E-02  8.80900146E-05  3.69000000E+00  2.89949420E-02  4.86510560E-05  3.69000000E+00  2.92151448E-02  4.66075111E-05  3.69000000E+00  2.73033469E-02  5.33797275E-05  3.69000000E+00  3.03611600E-02  9.60178557E-05  3.69000000E+00  3.41325130E-02  9.25787026E-05  3.69000000E+00  2.90180892E-02  1.46564642E-04  3.69000000E+00  2.68547449E-02  8.05671990E-05  3.69000000E+00  2.57301245E-02  1.16430092E-04  3.69000000E+00  2.73206102E-02  5.45730356E-05  3.69000000E+00  2.84284754E-02  2.04053509E-04  3.69000000E+00  2.51935829E-02  5.28834930E-05  3.69000000E+00  2.82405492E-02  2.47321818E-04  3.69000000E+00  2.51900488E-02  1.00038973E-04  3.69000000E+00  2.68370965E-02  8.21723191E-05  3.69000000E+00  2.23105320E-02  8.94282741E-05
  3.72000000E+00  2.42934880E-02  1.25691288E-04  3.72000000E+00  3.45314073E-02  5.88839669E-05  3.72000000E+00  3.45643003E-02  5.99751129E-05  3.72000000E+00  2.24975679E-02  3.83752592E-05  3.72000000E+00  2.52348202E-02  7.62768886E-05  3.72000000E+00  2.38298235E-02  4.19805620E-05  3.72000000E+00  2.39601164E-02  4.32405556E-05  3.72000000E+00  2.24030543E-02  4.85169872E-05  3.72000000E+00  2.49524012E-02  8.22964640E-05  3.72000000E+00  2.81482788E-02  7.74141282E-05  3.72000000E+00  2.38215404E-02  1.22109131E-04  3.72000000E+00  2.20785363E-02  6.90273874E-05  3.72000000E+00  2.10743090E-02  9.61815966E-05  3.72000000E+00  2.24552488E-02  4.70136142E-05  3.72000000E+00  2.33875263E-02  1.65531384E-04  3.72000000E+00  2.06536686E-02  5.21870365E-05  3.72000000E+00  2.31621409E-02  2.13247870E-04  3.72000000E+00  2.06869181E-02  8.05288568E-05  3.72000000E+00  2.20178707E-02  6.68666848E-05  3.72000000E+00  1.82449597E-02  7.62939281E-05
  3.75000000E+00  1.96388818E-02  9.85930922E-05  3.75000000E+00  2.81581461E-02  4.95768597E-05  3.75000000E+00  2.81039680E-02  5.10964785E-05  3.75000000E+00  1.81454610E-02  3.42608646E-05  3.75000000E+00  2.04078734E-02  6.17794112E-05  3.75000000E+00  1.93049216E-02  3.83063716E-05  3.75000000E+00  1.93470684E-02  3.47542128E-05  3.75000000E+00  1.80624085E-02  4.56504541E-05  3.75000000E+00  2.01619579E-02  7.24561721E-05  3.75000000E+00  2.28069692E-02  7.24332059E-05  3.75000000E+00  1.92528907E-02  1.00796145E-04  3.75000000E+00  1.77856110E-02  5.60600133E-05  3.75000000E+00  1.70152846E-02  7.30944434E-05  3.75000000E+00  1.81421525E-02  3.95474396E-05  3.75000000E+00  1.88536556E-02  1.36767781E-04  3.75000000E+00  1.66355481E-02  3.84265948E-05  3.75000000E+00  1.87141066E-02  1.65577877E-04  3.75000000E+00  1.66714996E-02  7.41883145E-05  3.75000000E+00  1.77379102E-02  6.12059301E-05  3.75000000E+00  1.46831066E-02  6.31877639E-05
